0.25,0.84375
0.5,0.84375
0.75,0.84375
1,0.84375
1.25,0.84375
1.5,0.84375
1.75,0.84375
2,0.84375
2.25,0.84375
2.5,0.84375
2.75,0.84375
3,0.84375
3.25,0.84375
3.5,0.84375
3.75,0.84375
4,0.84375
4.25,0.84375
4.5,0.84375
4.75,0.84375
5,0.84375
5.25,0.84375
5.5,0.84375
5.75,0.84375
6,0.86719
6.25,0.86719
6.5,0.86719
6.75,0.86719
7,0.86719
7.25,0.86719
7.5,0.86719
7.75,0.86719
8,0.86719
8.25,0.86719
8.5,0.86719
8.75,0.86719
9,0.86719
9.25,0.86719
9.5,0.86719
9.75,0.86719
10,0.86719
10.25,0.86719
10.5,0.86719
10.75,0.86719
11,0.86719
11.25,0.86719
11.5,0.86719
11.75,0.86719
12,0.86719
12.25,0.86719
12.5,0.86719
12.75,0.86719
13,0.86719
13.25,0.86719
13.5,0.86719
13.75,0.84375
14,0.84375
14.25,0.84375
14.5,0.84375
14.75,0.84375
15,0.84375
15.25,0.84375
15.5,0.84375
15.75,0.84375
16,0.84375
16.25,0.84375
16.5,0.84375
16.75,0.84375
17,0.84375
17.25,0.84375
17.5,0.84375
17.75,0.84375
18,0.84375
18.25,0.84375
18.5,0.84375
18.75,0.84375
19,0.84375
19.25,0.84375
19.5,0.86719
19.75,0.86719
20,0.86719
20.25,0.86719
20.5,0.86719
20.75,0.86719
21,0.86719
21.25,0.86719
21.5,0.86719
21.75,0.89063
22,0.89063
22.25,0.44531
22.5,0.44531
22.75,0.44531
23,0.44531
23.25,0.44531
23.5,0.44531
23.75,0.44531
24,0.44531
24.25,0.44531
24.5,0.44531
24.75,0.44531
25,0.44531
25.25,0.44531
25.5,0.44531
25.75,0.44531
26,0.44531
26.25,0.44531
26.5,0.44531
26.75,0.46875
27,0.46875
27.25,0.46875
27.5,0.46875
27.75,0.46875
28,0.46875
28.25,0.49219
28.5,0.49219
28.75,0.49219
29,0.49219
29.25,0.49219
29.5,0.49219
29.75,0.49219
30,0.49219
30.25,0.49219
30.5,0.49219
30.75,0.46875
31,0.49219
31.25,0.49219
31.5,0.49219
31.75,0.49219
32,0.49219
32.25,0.49219
32.5,0.49219
32.75,0.51563
33,0.51563
33.25,0.51563
33.5,0.51563
33.75,0.51563
34,0.51563
34.25,0.51563
34.5,0.51563
34.75,0.51563
35,0.51563
35.25,0.51563
35.5,0.51563
35.75,0.51563
36,0.51563
36.25,0.51563
36.5,0.51563
36.75,0.49219
37,0.49219
37.25,0.49219
37.5,0.49219
37.75,0.49219
38,0.49219
38.25,0.49219
38.5,0.49219
38.75,0.49219
39,0.49219
39.25,0.49219
39.5,0.49219
39.75,0.49219
40,0.46875
40.25,0.46875
40.5,0.46875
40.75,0.46875
41,0.46875
41.25,0.46875
41.5,0.46875
41.75,0.46875
42,0.46875
42.25,0.46875
42.5,0.46875
42.75,0.46875
43,0.46875
43.25,0.46875
43.5,0.46875
43.75,0.46875
44,0.46875
44.25,0.46875
44.5,0.46875
44.75,0.46875
45,0.44531
45.25,0.44531
45.5,0.44531
45.75,0.44531
46,0.44531
46.25,0.44531
46.5,0.44531
46.75,0.44531
47,0.44531
47.25,0.44531
47.5,0.44531
47.75,0.44531
48,0.44531
48.25,0.44531
48.5,0.44531
48.75,0.44531
49,0.44531
49.25,0.44531
49.5,0.44531
49.75,0.44531
50,0.44531
50.25,0.44531
50.5,0.44531
50.75,0.44531
51,0.44531
51.25,0.44531
51.5,0.44531
51.75,0.44531
52,0.44531
52.25,0.44531
52.5,0.44531
52.75,0.44531
53,0.44531
53.25,0.44531
53.5,0.44531
53.75,0.44531
54,0.44531
54.25,0.44531
54.5,0.44531
54.75,0.44531
55,0.44531
55.25,0.44531
55.5,0.44531
55.75,0.44531
56,0.44531
56.25,0.44531
56.5,0.44531
56.75,0.44531
57,0.44531
57.25,0.44531
57.5,0.44531
57.75,0.44531
58,0.44531
58.25,0.44531
58.5,0.44531
58.75,0.44531
59,0.44531
59.25,0.44531
59.5,0.44531
59.75,0.44531
60,0.44531
60.25,0.44531
60.5,0.44531
60.75,0.44531
61,0.44531
61.25,0.44531
61.5,0.46875
61.75,0.46875
62,0.46875
62.25,0.46875
62.5,0.46875
62.75,0.46875
63,0.46875
63.25,0.46875
63.5,0.46875
63.75,0.46875
64,0.46875
64.25,0.46875
64.5,0.46875
64.75,0.46875
65,0.46875
65.25,0.46875
65.5,0.46875
65.75,0.46875
66,0.46875
66.25,0.46875
66.5,0.46875
66.75,0.46875
67,0.46875
67.25,0.46875
67.5,0.46875
67.75,0.46875
68,0.46875
68.25,0.46875
68.5,0.46875
68.75,0.46875
69,0.46875
69.25,0.46875
69.5,0.46875
69.75,0.46875
70,0.46875
70.25,0.46875
70.5,0.46875
70.75,0.46875
71,0.46875
71.25,0.46875
71.5,0.46875
71.75,0.44531
72,0.44531
72.25,0.44531
72.5,0.44531
72.75,0.44531
73,0.44531
73.25,0.44531
73.5,0.44531
73.75,0.44531
74,0.44531
74.25,0.44531
74.5,0.44531
74.75,0.44531
75,0.44531
75.25,0.44531
75.5,0.44531
75.75,0.44531
76,0.44531
76.25,0.44531
76.5,0.44531
76.75,0.44531
77,0.44531
77.25,0.44531
77.5,0.44531
77.75,0.44531
78,0.44531
78.25,0.44531
78.5,0.44531
78.75,0.44531
79,0.44531
79.25,0.44531
79.5,0.44531
79.75,0.44531
80,0.44531
80.25,0.44531
80.5,0.44531
80.75,0.44531
81,0.44531
81.25,0.44531
81.5,0.44531
81.75,0.44531
82,0.44531
82.25,0.44531
82.5,0.44531
82.75,0.44531
83,0.44531
83.25,0.44531
83.5,0.44531
83.75,0.44531
84,0.44531
84.25,0.44531
84.5,0.44531
84.75,0.44531
85,0.44531
85.25,0.44531
85.5,0.44531
85.75,0.44531
86,0.44531
86.25,0.44531
86.5,0.44531
86.75,0.44531
87,0.44531
87.25,0.44531
87.5,0.44531
87.75,0.44531
88,0.44531
88.25,0.44531
88.5,0.44531
88.75,0.44531
89,0.44531
89.25,0.44531
89.5,0.44531
89.75,0.44531
90,0.44531
90.25,0.44531
90.5,0.44531
90.75,0.44531
91,0.44531
91.25,0.44531
91.5,0.44531
91.75,0.44531
92,0.44531
92.25,0.44531
92.5,0.44531
92.75,0.44531
93,0.44531
93.25,0.44531
93.5,0.44531
93.75,0.44531
94,0.44531
94.25,0.44531
94.5,0.44531
94.75,0.44531
95,0.44531
95.25,0.44531
95.5,0.44531
95.75,0.44531
96,0.44531
96.25,0.44531
96.5,0.44531
96.75,0.44531
97,0.44531
97.25,0.44531
97.5,0.44531
97.75,0.44531
98,0.44531
98.25,0.44531
98.5,0.44531
98.75,0.44531
99,0.44531
99.25,0.44531
99.5,0.46875
99.75,0.46875
100,0.46875
100.25,0.46875
100.5,0.46875
100.75,0.46875
101,0.46875
101.25,0.46875
101.5,0.46875
101.75,0.46875
102,0.46875
102.25,0.46875
102.5,0.46875
102.75,0.46875
103,0.46875
103.25,0.46875
103.5,0.46875
103.75,0.46875
104,0.46875
104.25,0.46875
104.5,0.46875
104.75,0.46875
105,0.46875
105.25,0.46875
105.5,0.46875
105.75,0.46875
106,0.46875
106.25,0.46875
106.5,0.46875
106.75,0.46875
107,0.46875
107.25,0.46875
107.5,0.46875
107.75,0.46875
108,0.46875
108.25,0.46875
108.5,0.46875
108.75,0.46875
109,0.46875
109.25,0.46875
109.5,0.46875
109.75,0.46875
110,0.46875
110.25,0.46875
110.5,0.46875
110.75,0.46875
111,0.46875
111.25,0.46875
111.5,0.46875
111.75,0.46875
112,0.46875
112.25,0.46875
112.5,0.46875
112.75,0.46875
113,0.46875
113.25,0.46875
113.5,0.46875
113.75,0.46875
114,0.46875
114.25,0.46875
114.5,0.46875
114.75,0.46875
115,0.46875
115.25,0.46875
115.5,0.46875
115.75,0.46875
116,0.46875
116.25,0.89063
116.5,0.89063
116.75,0.89063
117,0.89063
117.25,0.89063
117.5,0.89063
117.75,0.89063
118,0.89063
118.25,0.89063
118.5,0.89063
118.75,0.91406
119,0.91406
119.25,0.42188
119.5,0.91406
119.75,0.42188
120,0.42188
